/home/fabian_57/thesis_projects/curriculum-test/scripts/train.py --algo ppo --env MiniGrid-DoorKey-12x12-v0 --no-instr --tb --frames=3000000 --model DoorKey-12x12-with-10x10 --save-interval 10

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, discount=0.99, entropy_coef=0.01, env='MiniGrid-DoorKey-12x12-v0', epochs=4, frames=3000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, model='DoorKey-12x12-with-10x10', no_instr=True, no_mem=False, optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=1, save_interval=10, seed=1, tb=True, value_loss_coef=0.5)

Model successfully loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 16, kernel_size=(2, 2), stride=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=(2, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(16, 32, kernel_size=(2, 2), stride=(1, 1))
    (4): ReLU()
    (5): Conv2d(32, 64, kernel_size=(2, 2), stride=(1, 1))
    (6): ReLU()
  )
  (memory_rnn): LSTMCell(64, 64)
  (actor): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=64, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: True

U 1 | F 002048 | FPS 1014 | D 2 | rR:x̄σmM 0.96 0.01 0.93 0.98 | F:x̄σmM 66.4 18.6 38.0 111.0 | H 1.569 | V 0.674 | pL 0.028 | vL 0.003 | ∇ 0.021
U 2 | F 004096 | FPS 1446 | D 3 | rR:x̄σmM 0.95 0.02 0.90 0.97 | F:x̄σmM 85.3 38.9 42.0 165.0 | H 1.588 | V 0.634 | pL 0.040 | vL 0.004 | ∇ 0.027
U 3 | F 006144 | FPS 1365 | D 4 | rR:x̄σmM 0.94 0.04 0.81 0.98 | F:x̄σmM 94.8 64.5 37.0 303.0 | H 1.588 | V 0.626 | pL 0.011 | vL 0.005 | ∇ 0.023
U 4 | F 008192 | FPS 1451 | D 6 | rR:x̄σmM 0.96 0.02 0.89 0.98 | F:x̄σmM 68.5 28.8 30.0 168.0 | H 1.559 | V 0.665 | pL -0.012 | vL 0.004 | ∇ 0.021
U 5 | F 010240 | FPS 1459 | D 7 | rR:x̄σmM 0.96 0.02 0.91 0.99 | F:x̄σmM 70.4 28.4 22.0 147.0 | H 1.589 | V 0.647 | pL 0.003 | vL 0.003 | ∇ 0.023
U 6 | F 012288 | FPS 1429 | D 9 | rR:x̄σmM 0.95 0.02 0.90 0.98 | F:x̄σmM 80.0 31.5 29.0 156.0 | H 1.579 | V 0.630 | pL -0.000 | vL 0.003 | ∇ 0.019
U 7 | F 014336 | FPS 1440 | D 10 | rR:x̄σmM 0.96 0.02 0.91 0.98 | F:x̄σmM 71.4 27.6 31.0 143.0 | H 1.555 | V 0.646 | pL -0.001 | vL 0.003 | ∇ 0.020
U 8 | F 016384 | FPS 1364 | D 12 | rR:x̄σmM 0.95 0.02 0.89 0.99 | F:x̄σmM 72.5 36.1 24.0 169.0 | H 1.566 | V 0.596 | pL 0.010 | vL 0.005 | ∇ 0.025
U 9 | F 018432 | FPS 1435 | D 13 | rR:x̄σmM 0.95 0.03 0.85 0.99 | F:x̄σmM 87.5 53.5 22.0 240.0 | H 1.528 | V 0.615 | pL -0.003 | vL 0.005 | ∇ 0.026
U 10 | F 020480 | FPS 1425 | D 14 | rR:x̄σmM 0.96 0.02 0.88 0.98 | F:x̄σmM 66.0 38.2 25.0 200.0 | H 1.471 | V 0.672 | pL -0.026 | vL 0.004 | ∇ 0.032
Model successfully saved
